,pock_volume,pock_volume_st,pock_asa,pock_asa_st,pock_pol_asa,pock_pol_asa_st,pock_apol_asa,pock_apol_asa_st,pock_asa22,pock_asa22_st,pock_pol_asa22,pock_pol_asa22_st,pock_apol_asa22,pock_apol_asa22_st,nb_as,nb_as_st,mean_as_ray,mean_as_ray_st,mean_as_solv_acc,mean_as_solv_acc_st,apol_as_prop,apol_as_prop_st,mean_loc_hyd_dens,mean_loc_hyb_dens_st,hydrophobicity_score,hydrophobicity_score_st,volume_score,volume_score_st,polarity_score,polarity_score_st,charge_score,charge_score_st,prop_polar_atm,prop_polar_atm_st,as_density,as_density_st,as_max_dst,as_max_dst_st,convex_hull_volume,convex_hull_volume_st,nb_abpa,nb_abpa_st,ala,ala_st,arg,arg_st,asn,asn_st,asp,asp_st,cys,cys_st,gln,gln_st,glu,glu_st,gly,gly_st,his,his_st,ile,ile_st,leu,leu_st,lys,lys_st,met,met_st,phe,phe_st,pro,pro_st,ser,ser_st,thr,thr_st,trp,trp_st,tyr,tyr_st,val,val_st,rog_pro_noh,rog_pro_noh_sd,rog_pro_bb,rog_pro_bb_sd,rog_pro_ca,rog_pro_ca_sd,rog_bs_noh,rog_bs_noh_sd,rog_bs_bb,rog_bs_bb_sd,rog_bs_ca,rog_bs_ca_sd,rmsd_pro_noh,rmsd_pro_noh_sd,rmsd_pro_bb,rmsd_pro_bb_st,rmsd_pro_ca,rmsd_pro_ca_sd,rmsd_bs_noh,rmsd_bs_noh_sd,rmsd_bs_bb,rmsd_bs_bb_sd,rmsd_bs_ca,rmsd_bs_ca_sd,b_para,b_anti,h_3.10,halpha,h_pi,turn,bend,random.coil,ip,molecular.weight,aromaticity,instability,gravy,X.g,X.a,X.v,X.l,X.i,X.p,X.f,X.m,X.w,PP1.1,PP2.1,PP3.1,KF1.1,KF2.1,KF3.1,KF4.1,KF5.1,KF6.1,KF7.1,KF8.1,KF9.1,KF10.1,Z1.1,Z2.1,Z3.1,Z4.1,Z5.1,F1.1,F2.1,F3.1,F4.1,F5.1,F6.1,T1.1,T2.1,T3.1,T4.1,T5.1,VHSE1.1,VHSE2.1,VHSE3.1,VHSE4.1,VHSE5.1,VHSE6.1,VHSE7.1,VHSE8.1,ProtFP1.1,ProtFP2.1,ProtFP3.1,ProtFP4.1,ProtFP5.1,ProtFP6.1,ProtFP7.1,ProtFP8.1,ST1.1,ST2.1,ST3.1,ST4.1,ST5.1,ST6.1,ST7.1,ST8.1,BLOSUM1.1,BLOSUM2.1,BLOSUM3.1,BLOSUM4.1,BLOSUM5.1,BLOSUM6.1,BLOSUM7.1,BLOSUM8.1,BLOSUM9.1,BLOSUM10.1,MSWHIM1.1,MSWHIM2.1,MSWHIM3.1,DELTA30
79,424.822,116.814,266.173,67.018,158.83,46.274,107.344,30.111,130.438,44.933,83.019,33.56,47.419,20.661,108.997,45.235,3.903,0.171,0.479,0.051,0.114,0.103,9.876,11.963,13.156,5.252,3.3,0.327,8.766,1.848,1.111,1.11,51.755,4.91,3.888,0.865,9.924,2.611,62.816,43.735,7.423,2.3,0.0,0.0,0.281,0.456,0.0,0.0,0.765,0.706,2.084,0.764,1.521,0.544,0.0,0.0,2.181,0.604,0.74,0.439,0,0,0.0,0.0,0.855,0.478,0.0,0.0,0.998,0.055,0.096,0.295,2.977,0.198,0.914,0.282,0,0,0.713,0.73,0.338,0.479,16.914,0.046,16.277,0.047,16.29,0.046,7.2,0.101,7.724,0.098,7.399,0.105,1.64,0.092,1.144,0.074,1.1,0.073,1.579,0.157,0.825,0.113,0.778,0.121,0.0084,0.335,0.0273,0.055,0,0.1765,0.1357,0.2621,4.961,19610.9444,0.0914285714285714,58.3234285714285,-0.372,0.0742857142857142,0.0628571428571428,0.0628571428571428,0.0685714285714285,0.0628571428571428,0.0685714285714285,0.0285714285714285,0.0342857142857142,0.0171428571428571,-27.85,-75.95,-2.370000000000001,6.439999999999999,-54.12,5.490000000000003,5.779999999999999,-20.82,-31.81,3.84,1.620000000000003,-12.1,-26.52,22.15999999999999,-103.58,-15.56,-95.87,48.82,-52.168,-21.22499999999999,-36.342,59.455,10.025,-20.891,-1072.85,-39.24,14.46,37.67,160.82,-8.119999999999996,-34.21,-51.5,-9.970000000000004,-25.69000000000001,-49.95,24.22,-9.520000000000001,-121.79,-177.38,-39.9,16.46,-23.20000000000001,21.55,35.62,-4.630000000000002,-202.417,-52.672,-45.89,-6.023000000000002,-16.463,-87.53,26.321,49.99,31.98,-39.91,-11.4,-1.559999999999999,-9.71,23.79,9.769999999999998,-6.14,19.15,15.28,-62.85,98.22,-97.99,3.7
80,436.392,143.66,290.229,86.955,174.205,53.287,116.024,43.358,143.212,55.835,84.816,35.011,58.396,29.111,165.311,67.652,3.849,0.369,0.442,0.069,0.207,0.12,28.563,24.367,11.22,5.296,3.569,0.454,9.386,2.248,1.827,0.802,51.084,7.06,4.172,1.176,10.29,2.873,88.058,66.055,8.613,3.078,0.007,0.083,0.212,0.409,0.002,0.045,0.763,0.584,1.422,0.75,1.759,0.49,0.0,0.0,1.942,0.454,0.967,0.181,0,0,0.0,0.0,1.411,0.571,0.0,0.0,0.983,0.133,0.003,0.055,2.755,0.631,0.504,0.5,0,0,1.013,0.8,0.268,0.45,16.998,0.059,16.357,0.059,16.369,0.058,7.182,0.105,7.711,0.095,7.339,0.098,1.727,0.117,1.26,0.114,1.237,0.113,1.25,0.165,0.867,0.213,0.805,0.25,0.0085,0.3366,0.0262,0.055,0,0.1773,0.1337,0.2627,5.122,19656.0281,0.0914285714285714,60.2937142857142,-0.383428571428571,0.0742857142857142,0.0628571428571428,0.0571428571428571,0.0685714285714285,0.0685714285714285,0.0628571428571428,0.0285714285714285,0.0342857142857142,0.0171428571428571,-26.38,-75.07,-1.340000000000001,4.049999999999998,-52.42,6.160000000000003,7.859999999999999,-21.2,-32.14,4.930000000000001,4.290000000000003,-12.2,-28.07,24.80999999999999,-102.05,-20.06,-95.07,47.41,-50.292,-18.624,-34.71299999999999,59.624,6.041999999999999,-19.237,-1068.71,-32.7,12.87,38.74,160.21,-8.999999999999996,-32.56,-49.83000000000001,-9.110000000000005,-23.96,-48.15,26.11999999999999,-13.05,-121.42,-168.9,-42.85,18.17,-21.61000000000001,26.14,36.35,-4.000000000000002,-201.524,-52.137,-45.55,-6.422000000000002,-15.878,-84.363,26.706,50.984,31.91,-39.17,-12.71,-1.22,-7.65,26.03,8.989999999999998,-5.48,19.28,14.33,-62.84,97.61,-96.46,4.1
81,485.731,132.556,316.585,79.383,162.782,47.949,153.802,47.484,156.436,55.348,80.004,31.915,76.432,35.284,159.762,57.189,3.894,0.112,0.45,0.039,0.197,0.104,23.201,17.656,16.235,5.291,3.475,0.32,9.374,2.184,1.567,0.811,45.901,4.209,4.501,1.006,11.248,2.483,99.37,61.443,8.814,2.746,0.0,0.0,0.117,0.328,0.001,0.032,0.804,0.605,2.807,0.928,1.319,0.479,0.0,0.0,1.792,0.525,0.914,0.282,0,0,0.0,0.0,1.34,0.672,0.0,0.0,0.999,0.045,0.0,0.0,2.98,0.156,0.87,0.337,0,0,1.029,0.908,0.43,0.507,16.881,0.044,16.246,0.052,16.257,0.05,7.238,0.098,7.792,0.097,7.415,0.098,1.558,0.109,1.058,0.087,1.018,0.083,1.188,0.195,0.687,0.083,0.681,0.1,0.0084,0.3266,0.0257,0.0617,0,0.1643,0.1414,0.2719,4.949,19514.9232,0.0857142857142857,59.0285714285714,-0.302857142857142,0.08,0.0628571428571428,0.0628571428571428,0.0742857142857142,0.0628571428571428,0.0685714285714285,0.0285714285714285,0.04,0.0171428571428571,-32.11,-76.84,-3.010000000000001,2.049999999999999,-57.36,1.060000000000002,1.319999999999999,-16.04,-31.8,3.770000000000001,3.080000000000003,-14.17,-23.15,14.76999999999999,-111.59,-12.81,-90.99,48.82,-48.616,-18.64,-38.273,61.131,10.763,-25.263,-1084.65,-43.95999999999999,10.34,41.67,161.62,-4.189999999999996,-38.99,-54.46,-9.930000000000005,-26.73,-53.68,26.09999999999999,-11.41,-109.92,-194.33,-40.35,14.92,-27.82,25.87000000000001,27.34,-7.870000000000002,-204.305,-52.525,-44.824,-5.252000000000002,-18.537,-87.82000000000001,27.844,51.471,29.61,-41.06,-11.01,-1.76,-10.94,23.97,11.24,-2.389999999999999,18.53,17.7,-64.07000000000001,98.35,-99.29,2.2
82,477.472,159.454,321.413,93.368,205.865,64.757,115.548,36.946,157.986,67.374,113.766,51.873,44.221,23.883,119.624,50.391,3.963,0.224,0.444,0.051,0.128,0.116,10.584,12.187,12.038,5.755,3.484,0.442,10.329,2.437,1.223,1.187,55.751,6.681,4.675,1.307,11.744,3.049,95.703,74.359,8.183,2.86,0.007,0.083,0.494,0.5,0.0,0.0,1.153,0.758,1.721,0.83,1.445,0.519,0.0,0.0,2.519,0.654,0.982,0.137,0,0,0.0,0.0,0.9,0.885,0.0,0.0,0.82,0.385,0.311,0.463,2.854,0.411,0.948,0.224,0,0,1.553,0.985,0.591,0.581,16.937,0.066,16.317,0.064,16.33,0.063,7.377,0.128,7.951,0.12,7.624,0.124,1.75,0.113,1.25,0.109,1.239,0.111,1.48,0.15,1.167,0.173,1.145,0.164,0.0079,0.3266,0.0265,0.0571,0,0.1712,0.135,0.2757,5.122,19656.0281,0.0914285714285714,60.2937142857142,-0.383428571428571,0.0742857142857142,0.0628571428571428,0.0571428571428571,0.0685714285714285,0.0685714285714285,0.0628571428571428,0.0285714285714285,0.0342857142857142,0.0171428571428571,-26.38,-75.07,-1.340000000000001,4.049999999999998,-52.42,6.160000000000003,7.859999999999999,-21.2,-32.14,4.930000000000001,4.290000000000003,-12.2,-28.07,24.80999999999999,-102.05,-20.06,-95.07,47.41,-50.292,-18.624,-34.71299999999999,59.624,6.041999999999999,-19.237,-1068.71,-32.7,12.87,38.74,160.21,-8.999999999999996,-32.56,-49.83000000000001,-9.110000000000005,-23.96,-48.15,26.11999999999999,-13.05,-121.42,-168.9,-42.85,18.17,-21.61000000000001,26.14,36.35,-4.000000000000002,-201.524,-52.137,-45.55,-6.422000000000002,-15.878,-84.363,26.706,50.984,31.91,-39.17,-12.71,-1.22,-7.65,26.03,8.989999999999998,-5.48,19.28,14.33,-62.84,97.61,-96.46,4.5
83,417.458,146.738,266.346,86.553,171.845,56.339,94.501,40.041,158.375,55.437,107.527,41.788,50.849,25.993,73.034,43.402,4.026,0.413,0.526,0.083,0.119,0.112,5.757,7.81,10.66,6.395,3.375,0.495,8.474,2.348,1.075,1.063,56.951,8.112,3.959,1.433,9.346,3.439,55.982,55.335,5.669,2.649,0.004,0.063,0.257,0.437,0.0,0.0,0.973,0.711,1.202,0.953,1.126,0.664,0.0,0.0,1.748,0.682,0.914,0.282,0,0,0.0,0.0,0.877,0.647,0.0,0.0,0.953,0.214,0.016,0.125,2.663,0.597,0.955,0.209,0,0,0.709,0.856,0.312,0.466,17.025,0.055,16.385,0.055,16.4,0.055,7.584,0.159,8.2,0.166,7.874,0.176,1.731,0.151,1.225,0.125,1.185,0.123,1.673,0.247,1.274,0.264,1.277,0.277,0.0084,0.3379,0.0255,0.055,0,0.1783,0.1224,0.2725,5.293,19689.1027,0.0914285714285714,60.1862857142857,-0.386285714285714,0.0742857142857142,0.0628571428571428,0.0571428571428571,0.0685714285714285,0.0685714285714285,0.0685714285714285,0.0285714285714285,0.0342857142857142,0.0171428571428571,-27.75,-74.19,-1.630000000000001,3.749999999999998,-51.08,4.690000000000002,6.159999999999999,-18.68,-31.52,5.36,2.380000000000003,-10.46,-24.76,20.17999999999999,-100.38,-20.15,-87.92999999999999,47.22000000000001,-49.465,-18.415,-33.794,57.904,10.394,-19.503,-1062.77,-37.56,10.51,36.96,157.2,-7.549999999999995,-32.12000000000001,-48.52,-9.150000000000006,-22.59,-49.33000000000001,26.77,-8.15,-115.62,-167.33,-37.67,18.91,-25.89,23.89,33.01,-5.800000000000003,-200.567,-51.81500000000001,-43.97,-7.262000000000001,-17.589,-83.611,27.909,49.97499999999999,31.16,-38.07,-13.5,-1.869999999999999,-8.86,21.85,10.52,-4.539999999999999,19.25,15.29,-61.77,98.2,-96.17999999999999,3.8
84,446.934,137.376,281.023,80.459,165.075,54.29,115.948,44.991,162.856,53.426,104.006,42.666,58.85,25.447,113.077,54.138,3.973,0.149,0.503,0.063,0.198,0.145,17.976,18.74,18.31,5.471,3.708,0.427,9.011,2.253,1.924,0.945,50.75,6.2,4.147,1.211,10.46,3.021,78.597,64.784,7.426,2.589,0.009,0.094,0.337,0.475,0.0,0.0,0.491,0.633,2.041,0.943,1.295,0.542,0.0,0.0,1.741,0.592,0.938,0.243,0,0,0.0,0.0,1.14,0.623,0.0,0.0,0.996,0.071,0.004,0.063,2.818,0.45,0.414,0.493,0,0,1.578,1.171,0.422,0.498,16.87,0.049,16.236,0.053,16.249,0.053,7.145,0.104,7.763,0.111,7.42,0.121,1.65,0.123,1.142,0.125,1.11,0.126,1.375,0.228,0.9,0.15,0.927,0.18,0.0085,0.3312,0.0234,0.0629,0,0.1731,0.1289,0.272,5.101,19692.1264,0.0914285714285714,60.1862857142857,-0.353142857142857,0.0742857142857142,0.0628571428571428,0.0571428571428571,0.0685714285714285,0.0685714285714285,0.0685714285714285,0.0285714285714285,0.04,0.0171428571428571,-29.17,-74.26,-2.710000000000001,2.689999999999999,-51.72,4.500000000000003,3.73,-18.22,-28.38,4.470000000000001,2.570000000000003,-11.25,-25.09,15.03999999999999,-101.49,-17.19,-87.48,45.93,-47.192,-17.641,-33.80199999999999,56.658,10.57,-20.925,-1064.26,-38.92,9.860000000000003,38.19,156.62,-5.369999999999996,-33.35,-48.79,-9.950000000000005,-24.0,-49.9,24.27999999999999,-8.96,-105.52,-172.14,-39.39,16.06,-24.53000000000001,22.18,29.87,-6.170000000000002,-200.756,-51.56200000000001,-43.609,-6.740000000000001,-17.433,-83.558,27.632,48.644,29.06,-38.62,-13.67,-1.549999999999999,-9.44,22.12,10.37,-4.459999999999999,18.51,16.5,-61.96,99.12,-97.1,3.4
85,501.36,124.772,317.042,75.454,170.814,46.642,146.228,38.285,174.368,47.635,88.903,30.039,85.465,28.936,157.315,51.327,3.92,0.157,0.471,0.041,0.232,0.106,27.537,15.727,12.775,4.422,3.847,0.332,10.544,1.866,1.943,0.574,45.911,5.065,4.772,0.946,11.818,2.422,108.253,64.89,7.96,2.671,0.008,0.089,0.124,0.33,0.009,0.094,1.006,0.411,1.404,0.738,1.392,0.531,0.0,0.0,1.672,0.523,0.946,0.228,0,0,0.0,0.0,1.879,0.36,0.0,0.0,0.996,0.071,0.0,0.0,2.715,0.511,0.732,0.444,0,0,1.741,0.867,0.338,0.475,17.018,0.06,16.381,0.061,16.392,0.061,7.222,0.103,7.688,0.113,7.292,0.11,2.012,0.177,1.551,0.157,1.545,0.155,1.237,0.116,0.93,0.13,0.891,0.156,0.0074,0.3298,0.0252,0.0511,0,0.1762,0.1349,0.2754,5.293,19689.1027,0.0914285714285714,60.1862857142857,-0.386285714285714,0.0742857142857142,0.0628571428571428,0.0571428571428571,0.0685714285714285,0.0685714285714285,0.0685714285714285,0.0285714285714285,0.0342857142857142,0.0171428571428571,-27.75,-74.19,-1.630000000000001,3.749999999999998,-51.08,4.690000000000002,6.159999999999999,-18.68,-31.52,5.36,2.380000000000003,-10.46,-24.76,20.17999999999999,-100.38,-20.15,-87.92999999999999,47.22000000000001,-49.465,-18.415,-33.794,57.904,10.394,-19.503,-1062.77,-37.56,10.51,36.96,157.2,-7.549999999999995,-32.12000000000001,-48.52,-9.150000000000006,-22.59,-49.33000000000001,26.77,-8.15,-115.62,-167.33,-37.67,18.91,-25.89,23.89,33.01,-5.800000000000003,-200.567,-51.81500000000001,-43.97,-7.262000000000001,-17.589,-83.611,27.909,49.97499999999999,31.16,-38.07,-13.5,-1.869999999999999,-8.86,21.85,10.52,-4.539999999999999,19.25,15.29,-61.77,98.2,-96.17999999999999,3.4
86,446.615,140.059,293.152,86.39,175.03,51.97,118.123,42.223,143.332,54.825,88.226,34.527,55.105,27.861,162.914,56.572,3.866,0.249,0.45,0.052,0.157,0.1,18.474,16.341,14.24,5.221,3.447,0.351,9.261,2.049,2.155,0.854,49.467,5.154,4.439,1.256,10.746,2.793,96.874,76.328,8.64,2.82,0.023,0.15,0.436,0.496,0.005,0.071,0.527,0.59,2.439,1.094,1.589,0.561,0.0,0.0,1.983,0.367,0.968,0.179,0,0,0.0,0.0,1.278,0.623,0.0,0.0,0.979,0.147,0.002,0.045,2.881,0.414,0.905,0.298,0,0,0.672,0.807,0.45,0.498,17.016,0.061,16.365,0.065,16.374,0.063,7.215,0.15,7.739,0.133,7.357,0.128,1.734,0.17,1.293,0.156,1.261,0.156,1.363,0.23,0.875,0.205,0.856,0.218,0.0074,0.3337,0.0272,0.0653,0,0.1705,0.1252,0.2707,5.122,19638.0128999999,0.0914285714285714,60.1862857142857,-0.401714285714285,0.0742857142857142,0.0685714285714285,0.0514285714285714,0.0685714285714285,0.0685714285714285,0.0685714285714285,0.0285714285714285,0.0342857142857142,0.0171428571428571,-27.56,-74.98,-1.530000000000001,4.479999999999999,-52.63,1.840000000000003,6.819999999999999,-21.54,-32.13,7.99,3.000000000000003,-9.819999999999997,-29.25,23.58999999999999,-100.39,-17.23,-92.27,50.06,-48.665,-19.53899999999999,-35.236,59.275,10.146,-21.915,-1069.62,-36.27999999999999,12.01,38.49,160.12,-8.719999999999995,-32.06,-50.44000000000001,-7.660000000000006,-23.85000000000001,-49.27,27.17,-10.05,-125.81,-170.7,-38.57,18.38,-26.27000000000001,24.6,32.7,-3.600000000000002,-201.649,-52.131,-45.002,-6.505000000000001,-17.14,-85.774,26.864,51.342,33.16,-39.09,-11.59,-2.469999999999999,-8.25,23.5,10.48,-5.1,19.35,13.88,-62.2,97.14,-96.1,1.0
87,461.971,141.34,278.678,81.146,153.758,48.415,124.92,42.239,154.604,52.874,86.833,35.263,67.771,27.742,144.547,53.579,3.906,0.156,0.476,0.043,0.205,0.134,22.964,20.678,13.293,5.216,3.521,0.358,9.837,2.086,1.839,0.913,50.414,5.015,4.401,1.217,10.883,2.919,92.884,70.634,8.922,2.694,0.01,0.099,0.286,0.459,0.001,0.032,0.624,0.586,1.762,0.894,1.962,0.229,0.0,0.0,1.903,0.582,0.929,0.258,0,0,0.0,0.0,1.248,0.723,0.0,0.0,0.999,0.045,0.004,0.063,2.968,0.214,0.845,0.363,0,0,0.974,0.903,0.495,0.514,16.907,0.063,16.272,0.059,16.284,0.058,7.191,0.111,7.771,0.106,7.429,0.112,1.567,0.08,1.055,0.078,1.032,0.076,1.224,0.181,0.742,0.105,0.714,0.114,0.0084,0.3285,0.0234,0.0638,0,0.1683,0.1466,0.261,4.945,19631.0418,0.0857142857142857,58.3451428571428,-0.349142857142857,0.0742857142857142,0.0628571428571428,0.0628571428571428,0.0742857142857142,0.0628571428571428,0.0685714285714285,0.0228571428571428,0.04,0.0171428571428571,-29.04,-75.76,-3.360000000000001,3.319999999999999,-53.81,3.440000000000003,4.069999999999999,-18.66,-30.93,1.53,-0.4099999999999972,-12.86,-18.04,18.07999999999999,-105.66,-16.64,-89.48,47.25,-50.333,-18.134,-35.59399999999999,58.714,10.658,-22.05599999999999,-1072.4,-39.34,11.54,40.61,158.51,-6.169999999999996,-33.73,-50.41,-11.77000000000001,-26.76000000000001,-49.4,24.02999999999999,-7.380000000000001,-111.3,-176.65,-44.42,11.34,-23.47000000000001,20.48,30.14,-2.060000000000002,-202.208,-51.509,-45.158,-6.095000000000002,-16.592,-84.845,27.354,48.339,29.71,-41.02,-12.75,-2.33,-10.68,21.32,8.439999999999998,-3.319999999999999,18.24,17.45,-63.71,97.14,-98.47,2.9
88,517.564,149.512,314.425,85.14,168.584,52.329,145.841,45.305,177.503,53.8,108.132,40.406,69.371,25.429,123.336,55.293,3.983,0.253,0.518,0.065,0.251,0.153,23.813,21.811,17.028,5.525,3.678,0.408,10.012,2.431,1.84,1.047,48.185,5.822,4.559,1.129,11.275,2.712,102.145,71.03,8.121,2.809,0.001,0.032,0.616,0.493,0.0,0.0,0.806,0.673,2.71,1.078,1.729,0.573,0.0,0.0,1.699,0.692,0.922,0.27,0,0,0.0,0.0,1.108,0.676,0.0,0.0,0.972,0.168,0.069,0.253,2.806,0.512,0.623,0.485,0,0,1.402,0.981,0.76,0.432,16.959,0.077,16.305,0.072,16.326,0.072,7.318,0.174,7.902,0.169,7.579,0.18,1.913,0.177,1.371,0.125,1.353,0.124,1.54,0.243,0.944,0.181,0.915,0.201,0.0084,0.3146,0.025,0.0566,0,0.1759,0.1457,0.2738,5.101,19692.1264,0.0914285714285714,60.1862857142857,-0.353142857142857,0.0742857142857142,0.0628571428571428,0.0571428571428571,0.0685714285714285,0.0685714285714285,0.0685714285714285,0.0285714285714285,0.04,0.0171428571428571,-29.17,-74.26,-2.710000000000001,2.689999999999999,-51.72,4.500000000000003,3.73,-18.22,-28.38,4.470000000000001,2.570000000000003,-11.25,-25.09,15.03999999999999,-101.49,-17.19,-87.48,45.93,-47.192,-17.641,-33.80199999999999,56.658,10.57,-20.925,-1064.26,-38.92,9.860000000000003,38.19,156.62,-5.369999999999996,-33.35,-48.79,-9.950000000000005,-24.0,-49.9,24.27999999999999,-8.96,-105.52,-172.14,-39.39,16.06,-24.53000000000001,22.18,29.87,-6.170000000000002,-200.756,-51.56200000000001,-43.609,-6.740000000000001,-17.433,-83.558,27.632,48.644,29.06,-38.62,-13.67,-1.549999999999999,-9.44,22.12,10.37,-4.459999999999999,18.51,16.5,-61.96,99.12,-97.1,2.7
89,351.477,141.01,239.912,91.835,135.407,54.753,104.505,48.508,119.623,55.292,70.013,38.217,49.61,28.735,100.715,49.26,3.81,0.509,0.477,0.095,0.284,0.17,24.168,19.584,15.416,7.141,3.557,0.673,7.582,2.585,1.577,0.943,48.873,10.342,4.548,1.695,11.088,3.789,83.122,72.524,7.865,3.437,0.009,0.094,0.711,0.458,0.0,0.0,0.717,0.694,1.615,1.02,1.421,0.685,0.0,0.0,2.176,0.975,0.956,0.207,0,0,0.0,0.0,0.627,0.576,0.0,0.0,0.953,0.214,0.467,0.499,2.232,0.872,0.053,0.224,0,0,0.865,0.999,1.133,0.71,16.786,0.069,16.125,0.078,16.139,0.076,7.02,0.147,7.436,0.164,7.153,0.162,1.8,0.159,1.207,0.12,1.181,0.118,2.691,0.287,1.176,0.13,0.978,0.11,0.0085,0.3312,0.0271,0.0597,0,0.1754,0.132,0.2661,5.293,19661.0496,0.0914285714285714,60.0748571428571,-0.4,0.0742857142857142,0.0685714285714285,0.0514285714285714,0.0685714285714285,0.0685714285714285,0.0685714285714285,0.0285714285714285,0.0342857142857142,0.0171428571428571,-27.71,-74.52,-1.180000000000001,2.929999999999998,-52.04,1.680000000000002,6.289999999999999,-20.11,-31.49,6.23,2.240000000000003,-9.789999999999997,-25.89,23.00999999999999,-100.06,-18.01,-87.22,48.54000000000001,-47.926,-18.139,-34.83199999999999,58.265,10.686,-21.141,-1066.01,-38.24999999999999,10.86,36.9,158.98,-8.159999999999997,-32.31,-49.7,-8.160000000000005,-22.79000000000001,-48.84,27.36999999999999,-8.600000000000001,-120.76,-169.37,-37.51,19.23,-26.34,24.87000000000001,29.83,-4.450000000000002,-200.986,-51.713,-44.272,-7.328000000000001,-17.489,-85.665,28.212,51.507,32.37000000000001,-37.76,-12.34,-1.93,-8.02,21.88,11.17,-4.609999999999999,20.36,15.01,-61.5,97.61,-96.22,3.5
90,538.435,143.374,355.204,86.117,214.607,53.938,140.597,46.345,183.058,61.565,116.794,39.831,66.264,36.448,176.154,58.295,3.912,0.212,0.457,0.051,0.135,0.085,17.24,15.72,15.646,4.335,3.451,0.3,9.365,1.734,1.812,0.806,48.467,4.578,4.624,0.939,11.284,2.109,125.06,68.34,8.773,2.513,0.025,0.156,0.387,0.489,0.007,0.083,0.809,0.575,2.751,0.876,1.222,0.427,0.0,0.0,1.936,0.352,0.972,0.168,0,0,0.0,0.0,1.262,0.552,0.0,0.0,0.995,0.077,0.0,0.0,2.966,0.232,0.922,0.27,0,0,0.818,0.777,0.643,0.512,16.972,0.059,16.332,0.055,16.341,0.055,7.425,0.212,7.902,0.162,7.537,0.174,1.735,0.166,1.223,0.133,1.195,0.132,1.486,0.198,0.82,0.121,0.823,0.147,0.0069,0.341,0.0265,0.0661,0,0.1653,0.1364,0.2578,4.945,19651.0314,0.0914285714285714,59.4239999999999,-0.355428571428571,0.0742857142857142,0.0628571428571428,0.0628571428571428,0.0685714285714285,0.0628571428571428,0.0685714285714285,0.0285714285714285,0.04,0.0171428571428571,-28.98,-75.49,-3.500000000000001,4.699999999999998,-53.21,2.270000000000002,3.529999999999999,-18.0,-30.33,-0.8899999999999997,1.450000000000003,-12.01,-19.83,19.77999999999999,-101.31,-11.82,-88.14999999999999,46.86,-50.749,-19.366,-35.42999999999999,57.025,10.052,-22.575,-1069.0,-40.59,10.97,37.41,158.68,-6.339999999999995,-33.54,-50.33000000000001,-10.48,-26.99000000000001,-47.47,22.77,-7.24,-112.87,-175.22,-41.79,9.679999999999996,-22.33000000000001,19.4,28.69,-1.500000000000002,-201.683,-50.489,-44.122,-6.242000000000001,-16.893,-86.058,27.539,49.743,30.15,-38.87000000000001,-11.94,-1.21,-11.08,21.43,8.619999999999997,-2.21,19.58,15.99,-62.43,97.03,-98.76,3.4
91,440.108,129.573,274.741,73.155,148.544,47.334,126.197,38.889,143.797,50.707,78.089,33.267,65.708,28.521,126.775,50.238,3.901,0.115,0.484,0.049,0.192,0.118,17.751,16.13,18.438,5.013,3.526,0.309,9.02,2.074,1.804,0.937,46.61,4.5,4.163,1.04,10.099,2.334,75.971,53.277,7.59,2.466,0.0,0.0,0.459,0.499,0.0,0.0,0.484,0.523,2.808,0.819,1.469,0.554,0.0,0.0,1.624,0.503,0.886,0.319,0,0,0.0,0.0,0.943,0.58,0.0,0.0,0.986,0.122,0.0,0.0,2.913,0.34,0.855,0.353,0,0,1.011,0.853,0.559,0.499,16.878,0.044,16.23,0.047,16.238,0.046,7.227,0.093,7.767,0.085,7.43,0.09,1.571,0.122,1.024,0.079,0.992,0.082,1.365,0.132,0.623,0.078,0.607,0.097,0.0081,0.3216,0.024,0.062,0,0.1726,0.1359,0.2758,5.293,19673.1033,0.0914285714285714,61.1022857142857,-0.362857142857143,0.0742857142857142,0.0628571428571428,0.0571428571428571,0.0685714285714285,0.0685714285714285,0.0685714285714285,0.0342857142857142,0.0342857142857142,0.0171428571428571,-28.91,-74.13,-2.010000000000001,2.159999999999998,-51.58,3.530000000000003,5.289999999999999,-18.46,-31.65,6.340000000000001,2.450000000000003,-8.699999999999998,-25.73,18.49999999999999,-100.88,-19.52,-87.42999999999999,48.07,-48.547,-17.264,-34.211,58.357,11.241,-19.807,-1064.36,-38.02999999999999,9.810000000000002,37.36,157.11,-6.639999999999996,-33.11,-48.73,-10.04,-22.87000000000001,-49.3,26.4,-7.830000000000001,-112.0,-170.04,-39.23,19.06,-26.32,23.63,30.15,-5.050000000000003,-200.894,-52.36,-43.99,-7.018000000000001,-18.382,-82.68700000000001,28.651,50.091,30.68,-38.8,-13.23,-1.999999999999999,-9.290000000000001,22.62,10.26,-4.19,18.97,14.25,-61.98,98.39,-96.36,3.7
